종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"040910","아이씨디","KOSDAQ","우량기업부",,"032902","특수 목적용 기계 제조업","12",,"18065413","500","9032706500","원(KRW)","이승호","031-678-3333","경기도 안성시  대덕면 만세로 274 "
"068940","아이씨케이","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"34679722","200","6935944400","원(KRW)","강수향","053-592-3433","대구광역시 달서구  호산동로7길 17 "
"052860","아이앤씨","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"17862854","500","8931427000","원(KRW)","박창일","031-696-3300","경기도 성남시 분당구 판교로255번길 24 "
"010780","아이에스동서","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"30892606","500","15446303000","원(KRW)","허석헌, 정원호, 김갑진(각자 대표이사)","02-3218-6701","서울특별시 강남구  영동대로 741 "
"069920","아이에스이커머스","KOSDAQ","중견기업부",,"074709","무점포 소매업","12",,"25826362","500","12913181000","원(KRW)","김응상","02-2191-3500","서울특별시 강남구 영동대로 648 (삼성동,삼안빌딩 5층)"
"038880","아이에이","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"294769150","100","29476915000","원(KRW)","김동진, 이용준(공동 대표이사)","02-3015-1300","서울특별시 송파구  송파대로22길 5-23  "
"307180","아이엘사이언스","KOSDAQ","벤처기업부",,"032804","전구 및 조명장치 제조업","12",,"22436219","100","2243621900","원(KRW)","송성근","031-757-5100","경기도 성남시 중원구 마지로 123-1 아이엘밸리"
"101390","아이엠","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"8103470","500","4051735000","원(KRW)","김태동","031-231-3114","경기도 용인시 기흥구 탑실로35번길 8-4 -"
"078860","아이오케이","KOSDAQ","중견기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"93243550","500","46621775000","원(KRW)","한성구","02-6743-5600","서울특별시 용산구 서빙고로51길 52 비비안빌딩 2층"
"114810","아이원스","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"29352174","500","14676087000","원(KRW)","박인래","031-238-7785","경기도 안성시 고삼면 안성대로 2061 (가유리 777-1)"
"090150","아이윈","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"38127849","500","19063924500","원(KRW)","신규진, 조병호(각자대표이사)","051-711-2222","부산광역시 기장군  장안읍 장안산단9로 110 "
"031310","아이즈비전","KOSDAQ","중견기업부",,"106102","전기 통신업","12",,"16439898","500","8219949000","원(KRW)","김상우","02-6330-5088","서울특별시 동작구 여의대방로62길 1 2층"
"185490","아이진","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"21414478","500","10707239000","원(KRW)","유원일","02-322-1687","서울특별시 강서구 양천로 401 B동 910호 (가양동, 강서한강자이타워) &nbsp"
"059100","아이컴포넌트","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"7070860","500","3535430000","원(KRW)","김양국","031-653-5990","경기도 평택시 팽성읍 추팔산단1길 23 "
"149010","아이케이세미콘","KONEX","일반기업부",,"032601","반도체 제조업","12","미래에셋증권","3120000","500","1560000000","원(KRW)","윤경덕","02-3153-7090","서울특별시 마포구 성암로 179 8층 (상암동,한샘상암)"
"262840","아이퀘스트","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"9860000","100","986000000","원(KRW)","김순모","02-2162-8413","서울특별시 구로구 디지털로34길 55 407호 "
"175250","아이큐어","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"18892263","500","9446131500","원(KRW)","최영권","02-6959-6909","서울특별시 강남구 봉은사로104길 10 7층 "
"052460","아이크래프트","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"14607936","500","7303968000","원(KRW)","박우진, 성시훈(각자 대표이사)","(02)541-0474","서울특별시 강남구 테헤란로44길 8 아이콘역삼 7층 및 8층 "
"119830","아이텍","KOSDAQ","중견기업부",,"137309","그외 기타 전문, 과학 및 기술 서비스업","12",,"19179850","500","9589925000","원(KRW)","이장혁","031-436-2302","경기도 화성시 동탄면 동탄산단4길 9-15 -"
"052770","아이톡시","KOSDAQ","관리종목(소속부없음)",,"105802","소프트웨어 개발 및 공급업","12",,"19633933","500","9816966500","원(KRW)","전봉규, 이성진","02-6207-7111","서울특별시 강남구 도산대로 541 세신빌딩 11층 "
"124500","아이티센","KOSDAQ","중견기업부",,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"19907333","500","9953666500","원(KRW)","-","02-3497-8300","서울특별시 서초구 반포대로13 아이티센빌딩 "
"372800","아이티아이즈","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"5776980","500","2888490000","원(KRW)","이성남","02-783-2970","서울특별시 영등포구 은행로 37, 5층 "
"084850","아이티엠반도체","KOSDAQ","우량기업부",,"032602","전자부품 제조업","12",,"23123264","500","11561632000","원(KRW)","나혁휘","043-270-6700","충청북도 청주시 청원구 오창읍 양청3길 60 "
"114840","아이패밀리에스씨","KOSDAQ","벤처기업부",,"032004","기타 화학제품 제조업","12",,"4120276","500","2060138000","원(KRW)","김태욱, 김성현","02-540-4112","서울특별시 강남구 논현로150길 7 "
"027360","아주IB투자","KOSDAQ","벤처기업부",,"116409","기타 금융업","12",,"120822956","500","60411478000","원(KRW)","김지원","02-3451-9200","서울특별시 강남구 테헤란로 201, 아주빌딩 4, 5층 "
"139990","아주스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"26452189","500","13226094500","원(KRW)","이학연","054-714-3657","경상북도 구미시 4공단로 321 "
"032080","아즈텍WB","KOSDAQ","중견기업부",,"031304","섬유제품 염색, 정리 및 마무리 가공업","12",,"21491029","500","10745514500","원(KRW)","허 재 명","051 -202 -3101","부산광역시 사하구 하신번영로 99 "
"013310","아진산업","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"38806582","500","19403291000","원(KRW)","서중호","053-856-9100","경상북도 경산시 진량읍 공단8로26길 40 &nbsp"
"059120","아진엑스텍","KOSDAQ","벤처기업부",,"032601","반도체 제조업","12",,"9748596","500","5071428500","원(KRW)","김창호","053-593-3700","대구광역시 달서구 성서공단로11길 27 &nbsp"
"158430","아톤","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"4353577","500","2176788500","원(KRW)","김종서","02-786-4273","서울특별시 영등포구 여의대로 108 파크원타워1 26층"
"149300","아퓨어스","KONEX","일반기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12","키움증권","35709612","500","17854806000","원(KRW)","최선덕","031-683-0643","경기도 평택시 청북읍 한산길 44 "
"067160","아프리카TV","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"11494767","500","5747383500","원(KRW)","Jung Chan Yong","031-622-8380","경기도 성남시 분당구  판교로228번길 15 판교7벤처밸리3 1단지 2동 201, 901호"
"001540","안국약품","KOSDAQ","우량기업부",,"032102","의약품 제조업","12",,"13042420","500","6521210000","원(KRW)","어준선, 어진","02  -3289-4221","서울 영등포구 대림동 993-75 "
"053800","안랩","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"10013855","500","5182644500","원(KRW)","강석균","031-722-8000","경기도 성남시 분당구  판교역로 220  "
"251280","안지오랩","KONEX","일반기업부",,"137001","자연과학 및 공학 연구개발업","12","대신증권","2711900","500","1355950000","원(KRW)","김민영","042-867-5785","대전광역시 유성구 테크노3로 65 "
"065660","안트로젠","KOSDAQ","기술성장기업부","기술성장기업","074607","기타 전문 도매업","12",,"9421845","500","4710922500","원(KRW)","이성구","02-2104-0391","서울특별시 금천구 디지털로 130, 405호(가산동, 남성플라자) &nbsp"
"297570","알로이스","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"34621218","100","3462121800","원(KRW)","권충식","070-8680-5501","경기도 성남시 중원구 양현로405번길 4-5 6층"
"001780","알루코","KOSPI",,,"032402","1차 비철금속 제조업","12",,"89791232","500","44895616000","원(KRW)","전병일","042-605-8300","대전광역시 대덕구  대화로119번길 31 "
"260660","알리코제약","KOSDAQ","우량기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"15327021","500","7663510500","원(KRW)","이항구","02-585-0004","서울특별시 서초구 바우뫼로27길 7-21 (양재동)"
"361570","알비더블유","KOSDAQ","중견기업부",,"105902","오디오물 출판 및 원판 녹음업","12",,"7930590","500","3965295000","원(KRW)","김진우, 김도훈","02-517-5748","서울특별시 동대문구 장한로20길 7, 지하1층(장안동, 서희스타힐스) &nbsp"
"131370","알서포트","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"53267083","100","5326708300","원(KRW)","서형수","070-7011-3900","서울특별시 송파구 위례성대로 10 8층, 9층, 10층, 11층, 12층 (방이동, 에스타워)"
"140670","알에스오토메이션","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"9303140","500","4651570000","원(KRW)","강덕현","031-685-9300","경기도 평택시 진위면 진위산단로 38 "
"096610","알에프세미","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"10849115","500","5424557500","원(KRW)","이진효","042-823-9682","대전광역시 유성구 죽동로 141 - "
"061040","알에프텍","KOSDAQ","중견기업부",,"032604","통신 및 방송 장비 제조업","12",,"32089259","500","16044629500","원(KRW)","이진형","070-4264-7609","경기도 용인시 처인구  원삼면 죽양대로1763번길 60 알에프텍 "
"148250","알엔투테크놀로지","KOSDAQ","벤처기업부",,"032602","전자부품 제조업","12",,"7640489","500","3820244500","원(KRW)","이효종","031-376-5400","경기도 화성시 동탄면 동탄산단9길 11 "
"347860","알체라","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"13950944","500","6975472000","원(KRW)","황영규","031-697-8962","경기도 성남시 분당구 판교로256번길 25 7층(삼평동) "
"196170","알테오젠","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"42313358","500","21156679000","원(KRW)","박순재","042-384-8780","대전광역시 유성구 유성대로1628번길 62 (전민동 461-38번지)"
"123750","알톤스포츠","KOSDAQ","중견기업부",,"033109","그외 기타 운송장비 제조업","12",,"12746297","500","6373148500","원(KRW)","김신성","031-727-9100","경기도 성남시 분당구 판교로256번길 25 (삼평동, 제씨동) 8층 "
"085810","알티캐스트","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"29685769","500","15218656500","원(KRW)","김태훈","02-2007-7700","서울특별시 서초구 반포대로 27파크빌딩 6층 "
"117670","알파홀딩스","KOSDAQ","중견기업부",,"032601","반도체 제조업","12",,"22287952","500","11143976000","원(KRW)","김종인, 최진규","02-6009-5700","경기도 성남시 분당구 삼평동 688-1 엠텍아이티타워 8층 "
"291650","압타머사이언스","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"8466126","500","4233063000","원(KRW)","한동일","031-786-0317","경기도 성남시 분당구 판교로228번길 15 3동 301호(삼평동, 판교세븐벤처밸리1) "
"293780","압타바이오","KOSDAQ","기술성장기업부","기술성장기업","137001","자연과학 및 공학 연구개발업","12",,"22298866","500","11149433000","원(KRW)","이수진","031-365-3693","경기도 용인시 기흥구 흥덕1로 13 타워동 에이504호(영덕동, 흥덕아이티밸리) "
"267810","앙츠","KONEX","일반기업부",,"199501","컴퓨터 및 통신장비 수리업","12","KB증권","1787000","500","893500000","원(KRW)","박창진","02-2677-9915","서울특별시 영등포구 여의서로 43(여의도동 11-11, 제4층 제401호) "
"018250","애경산업","KOSPI",,,"032004","기타 화학제품 제조업","12",,"26409935","1000","26409935000","원(KRW)","채동석, 임재영","02-768-2000","서울특별시 마포구 양화로 188 -"
"161000","애경케미칼","KOSPI",,,"032001","기초 화학물질 제조업","12",,"48648709","500","24324354500",,"표경원","02-6078-3000","서울특별시 마포구 양화로 188 9층(동교동) "
"196300","애니젠","KOSDAQ","기술성장기업부","기술성장기업","032101","기초 의약물질 및 생물학적 제제 제조업","12",,"5602556","500","2801278000","원(KRW)","김재일","062-714-1166","광주광역시 북구 첨단과기로 333 광주테크노파크 시험생산동 206호 &nbsp"
"310200","애니플러스","KOSDAQ","중견기업부",,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"29397849","100","2939784900","원(KRW)","전승택","070-7162-3715","10, Gukjegeumyung-ro, Yeongdeungpo-gu, Seoul, Republic of Korea 28F, Three IFC "
"179530","애드바이오텍","KOSDAQ","기술성장기업부","기술성장기업","032102","의약품 제조업","12",,"9140444","500","4570222000","원(KRW)","정홍걸","033-261-4907","강원도 춘천시 동내면 거두단지1길 39 &nbsp"
